query name,avg_round
set pathtonames criterion,0.0
return cell index,1.333
return type of the context value,0.0
remove listener,2.4
create soapelement object,2.0
produce method handle,1.636
create container,0.0
return privatekey,0.0
get value of the default locale,0.0
set object field of this exception,0.0
decode string,1.333
retrieve locator,0.0
retrieve component of this compound name,0.0
identify attributes,0.0
create graphics2d,0.0
set username property,0.0
get accessiblecontext,1.0
move component,1.429
return coordinate of the translation element of the 3x3 transformation matrix,0.0
register object,1.7
return array of selected columns,0.0
draw background of selected items,0.0
return token,1.4
return length of the underlying file,0.0
get signature algorithm name,1.0
return tckind value of the active members,0.0
regard character,0.0
enable so_oobinline,0.0
set catalog name of the table,0.0
set number of tokens,0.0
return integer,1.5
return domain part,0.0
remove node,1.667
return enum constant of the specified enum type,0.0
remove savepoint,0.0
search array of shorts,0.0
create non rollover border,0.0
return window background color of the current theme,0.0
return hash code,1.386
return origin of this kernel,0.0
initialize parameter object,0.0
get items,1.667
obtain clock,1.1
perform action,2.5
uninstall ui defaults,0.0
return default gssmanager implementation,0.0
get certificate chain,1.0
get stream,1.75
convert int,1.667
return locale instance,0.0
create document branch element,0.0
return iterator,1.906
set location,1.375
return border,1.0
return component,3.712
return string,4.137
return hashcode,1.0
obtain midi message,1.0
set parameter,1.186
remove attribute,1.737
return collection view of the certificates,0.0
set length of the sequence,0.0
support savepoints,0.0
return object,2.077
configure component,1.0
return data model,0.0
determine span,1.286
return messagecontext,0.0
update checksum,1.8
return name of a type element,0.0
stop processing of a print job,0.0
replace entry,1.0
find key,0.0
paint background of the selected item,1.0
remove itemlistener,1.0
return dragsource,1.0
return manifest,1.5
set lsresourceresolver,0.0
insert icon,0.0
invoke method,2.308
set properties,1.0
give notification,1.0
read character of data,0.0
return raster object,0.0
return copy of this offsettime,1.0
consider mime content data,0.0
convert character,0.0
return iterator,1.906
produce method handle,1.636
append value of a date time field,1.6
set url field,0.0
return compositedata value,0.0
return text metrics,0.0
update element,1.5
return breakiterator instance,1.0
return predicate,1.0
process events,2.125
support inner_join,0.0
return default locale,1.0
get number of items,0.0
append value of a date time field,1.6
return value of a float value,0.0
return angle of this font,0.0
set default,1.0
return algorithm,1.8
return view of the specified collection,1.0
create buffer,1.5
return completionstage,1.0
get prefix,1.667
return object,2.077
interrupt thread,0.0
set parameter,1.186
return type of image,0.0
report xml parsing error,0.0
return fill style rule,0.0
reset selection model,0.0
obtain set of all open source lines,0.0
read file store,0.0
delete context,0.0
get int,1.0
remove resource bundles,0.0
allow node,0.0
return signature value of this signaturevalue,0.0
clear buffer,0.0
return number of bytes output,1.0
perform lookup operation,1.0
obtain label,1.4
invoke starteditingatpath method,0.0
append elements,1.0
save time,1.0
set theme,0.0
make copy of the highlights,0.0
restore imagereader,0.0
return string representation of this optional,0.0
return advance of this imagegraphicattribute,0.0
return value of the mark,0.0
return jlayeredpane,0.0
retrieve exception,1.0
return annotatedtype object,0.0
write start tag,1.0
get datagram socket file descriptor,0.0
return string representation of the double argument,1.0
show question message dialog,1.8
return string,4.137
get return value of this sslengine operation,0.0
"perform parallelprefix(double [ ] , doublebinaryoperator )",0.0
get locale,1.778
return default iiometadatacontroller,0.0
return width of the bufferedimage,0.0
return view of the specified queue,0.0
return maxcrlnumber criterion,0.0
support thread contention monitoring,0.0
handle event,1.0
specify html,1.0
copy area of the component,0.0
return name of this cursor,0.0
convert passed,1.0
find resource of the specified name,0.0
obtain time stamp,0.0
look index of an attribute,1.0
set message type,0.0
return jrootpane child,0.0
retrieve value of a jdbc,1.0
invoke ispopuptrigger method,0.0
return array,4.408
return coordinate of the first control point,0.0
log warning message,0.0
paint background of the divider of a split pane,0.0
return manifest,1.5
get accessiblename property of this object,0.0
obtain instance of localdate,1.333
create bandedsamplemodel,1.0
parse string argument,1.308
debug information,0.0
set high,0.0
return element of the sequence,0.0
release database,1.0
remove element,2.067
return coordinate of the cursor location,1.0
provide implementation,1.0
cancel deletion of the current row,0.0
get offset,2.667
get copy of the flag,0.0
return parameters,3.0
return smaller of two float values,1.0
read sequence of bytes,1.5
support result set type,0.0
return signum function of the argument,0.0
discard task,0.0
paint border of the area,0.0
set bounds of this object,0.0
return certificateequals criterion,0.0
return leaf,1.0
return focus owner,1.0
return bigdecimal,2.828
return description of this jaxbexception,0.0
open connection,1.0
return iiometadatanode,0.0
return iterator,1.906
broadcast percentage of image completion,0.0
resize columns,0.0
create name,1.533
set transform,1.0
acquire lock,1.636
release contents of this cachedrowset object,0.0
return advance of this textlayout,0.0
terminate machine,1.0
close compressor,1.0
return parent directory of dir,0.0
return enumeration of urls,0.0
turn layout,0.0
write array of idl octets,0.0
create string,1.4
generate certpath object,0.0
return value of this float,1.0
return bounds of this wildcard type,1.0
draw rectangle,0.0
set sequence,1.0
return system text color of the current theme,0.0
set property,1.133
save time start rule,1.0
add celleditorlistener,1.0
create datacontenthandler object,0.0
return icon,2.24
return vector,1.0
return description of this typeconstraintexception,0.0
insert byte,0.0
write attribute,1.235
match pattern,1.0
cause transfer,0.0
inform resource manager,0.0
return biginteger,1.931
set value,2.011
return value of the indexed component,1.778
compress input data,0.0
initialize parameter generator,1.0
return array,4.408
start drag operation,0.0
perform action,2.5
return number of children of the named element,1.0
throw securityexception,1.0
return raster object,0.0
set scrollsonexpand property,0.0
create transferableproxy,0.0
return hash code,1.386
insert element,2.146
get threshold string,0.0
return scriptenginefactory,0.0
retrieve number of tables,0.0
return font,2.308
set layer attribute,1.0
return string value,1.0
back buffer,0.0
consider data,0.0
replace children of the given element,0.0
obtain string,0.0
return base,0.0
return socket factory,0.0
get amount of months of this period,0.0
obtain instance of offsetdatetime,1.0
make invocation,1.0
return intstream,1.9
obtain instance of localtime,1.25
return size of the viewport,1.667
return type of keyevent,0.0
create row header viewport,0.0
construct reader,0.0
set color,1.286
obtain encodings,0.0
set node,0.0
set printer resolution,0.0
return array of constructor objects,0.0
assign value,1.0
return bigdecimal,2.828
update mapping,1.0
add number of new unarrived parties,0.0
return line number,1.6
get length,0.0
set object,1.742
paint value,0.0
return value,3.896
get accessiblecontext,1.0
convert array,1.0
construct map,0.0
set month strings,0.0
write output,1.0
log message,1.955
return builder,1.0
return int value,2.471
return array of dataflavors,0.0
report authorization,0.0
set state of the button,1.0
remove peer,1.0
return string representation of this jsplitpane,0.0
read bytes of data,1.75
return color,3.0
display printing dialog,0.0
return index of the specified component,0.0
return completionstage,1.0
return string name of the level,1.0
return int value,2.471
return parent,2.25
set descriptor,1.0
enable menu item,1.0
declare name of a type,0.0
create file,2.0
specify key,0.0
solve quadratic,0.0
occur event,1.8
create jarentry,0.0
close decompressor,1.0
close output stream,1.0
get rules,1.0
create view of the given attribute,1.0
return clone of page,0.0
reset data,0.0
define package,1.0
cause runnable,0.0
return description text of the specified column,0.0
return string representation of this tabulardata instance,0.0
evaluate response,0.0
insert string representation of the double argument,0.0
retrieve headers,1.0
return value,3.896
reset location,0.0
feel change,0.0
return string representation of this point,0.0
obtain mono mode,0.0
set datagram socket implementation factory,0.0
return array of the objects,1.947
comprise components,0.0
retrieve components of this name,0.0
decode bytes,1.0
return number of objects,0.0
return stylesheet,0.0
return array of default design values,0.0
return stream,2.421
return instance of the scriptengine,0.0
return value,3.896
report property update,1.917
return address,1.667
return view of a deque,0.0
return system load,0.0
return target,1.0
locate print services,1.0
set field of this exception,0.0
insert text,1.5
convert cdata nodes,0.0
return iterator,1.906
report property update,1.917
